Sexo;Sección;Edad (grupos quinquenales);Total
Ambos Sexos;4611001022;100 y más;0
Ambos Sexos;4611001023;Total;1.371
Ambos Sexos;4611001023;0-4;48
Ambos Sexos;4611001023;5-9;49
Ambos Sexos;4611001023;10-14;62
Ambos Sexos;4611001023;15-19;69
Ambos Sexos;4611001023;20-24;76
Ambos Sexos;4611001023;25-29;122
Ambos Sexos;4611001023;30-34;84
Ambos Sexos;4611001023;35-39;113
Ambos Sexos;4611001023;40-44;99
Ambos Sexos;4611001023;45-49;94
Ambos Sexos;4611001023;50-54;101
Ambos Sexos;4611001023;55-59;96
Ambos Sexos;4611001023;60-64;72
Ambos Sexos;4611001023;65-69;43
Ambos Sexos;4611001023;70-74;52
Ambos Sexos;4611001023;75-79;34
Ambos Sexos;4611001023;80-84;55
Ambos Sexos;4611001023;85-89;61
Ambos Sexos;4611001023;90-94;29
Ambos Sexos;4611001023;95-99;11
Ambos Sexos;4611001023;100 y más;1
Ambos Sexos;4611001024;Total;2.032
Ambos Sexos;4611001024;0-4;84
Ambos Sexos;4611001024;5-9;145
Ambos Sexos;4611001024;10-14;176
Ambos Sexos;4611001024;15-19;161
Ambos Sexos;4611001024;20-24;76
Ambos Sexos;4611001024;25-29;84
Ambos Sexos;4611001024;30-34;90
Ambos Sexos;4611001024;35-39;120
Ambos Sexos;4611001024;40-44;192
Ambos Sexos;4611001024;45-49;342
Ambos Sexos;4611001024;50-54;182
Ambos Sexos;4611001024;55-59;90
Ambos Sexos;4611001024;60-64;71
Ambos Sexos;4611001024;65-69;48
Ambos Sexos;4611001024;70-74;54
Ambos Sexos;4611001024;75-79;45
Ambos Sexos;4611001024;80-84;35
Ambos Sexos;4611001024;85-89;21
Ambos Sexos;4611001024;90-94;11
Ambos Sexos;4611001024;95-99;5
Ambos Sexos;4611001024;100 y más;0
Ambos Sexos;4611101001;Total;1.481
Ambos Sexos;4611101001;0-4;47
Ambos Sexos;4611101001;5-9;64
Ambos Sexos;4611101001;10-14;72
Ambos Sexos;4611101001;15-19;81
Ambos Sexos;4611101001;20-24;76
Ambos Sexos;4611101001;25-29;89
Ambos Sexos;4611101001;30-34;92
Ambos Sexos;4611101001;35-39;79
Ambos Sexos;4611101001;40-44;114
Ambos Sexos;4611101001;45-49;114
Ambos Sexos;4611101001;50-54;117
Ambos Sexos;4611101001;55-59;123
Ambos Sexos;4611101001;60-64;117
Ambos Sexos;4611101001;65-69;70
Ambos Sexos;4611101001;70-74;56
Ambos Sexos;4611101001;75-79;58
Ambos Sexos;4611101001;80-84;53
Ambos Sexos;4611101001;85-89;33
Ambos Sexos;4611101001;90-94;20
Ambos Sexos;4611101001;95-99;5
Ambos Sexos;4611101001;100 y más;1
Ambos Sexos;4611101002;Total;1.666
Ambos Sexos;4611101002;0-4;77
Ambos Sexos;4611101002;5-9;86
Ambos Sexos;4611101002;10-14;94
Ambos Sexos;4611101002;15-19;93
Ambos Sexos;4611101002;20-24;99
Ambos Sexos;4611101002;25-29;106
Ambos Sexos;4611101002;30-34;98
Ambos Sexos;4611101002;35-39;109
Ambos Sexos;4611101002;40-44;104
Ambos Sexos;4611101002;45-49;130
Ambos Sexos;4611101002;50-54;148
Ambos Sexos;4611101002;55-59;133
Ambos Sexos;4611101002;60-64;93
Ambos Sexos;4611101002;65-69;78
Ambos Sexos;4611101002;70-74;61
Ambos Sexos;4611101002;75-79;65
Ambos Sexos;4611101002;80-84;44
Ambos Sexos;4611101002;85-89;28
Ambos Sexos;4611101002;90-94;16
Ambos Sexos;4611101002;95-99;4
Ambos Sexos;4611101002;100 y más;0
Ambos Sexos;4611101003;Total;1.576
Ambos Sexos;4611101003;0-4;47
Ambos Sexos;4611101003;5-9;77
Ambos Sexos;4611101003;10-14;102
Ambos Sexos;4611101003;15-19;85
Ambos Sexos;4611101003;20-24;104
Ambos Sexos;4611101003;25-29;82
Ambos Sexos;4611101003;30-34;99
Ambos Sexos;4611101003;35-39;111
Ambos Sexos;4611101003;40-44;111
Ambos Sexos;4611101003;45-49;144
Ambos Sexos;4611101003;50-54;152
Ambos Sexos;4611101003;55-59;124
Ambos Sexos;4611101003;60-64;85
Ambos Sexos;4611101003;65-69;69
Ambos Sexos;4611101003;70-74;55
Ambos Sexos;4611101003;75-79;51
Ambos Sexos;4611101003;80-84;40
Ambos Sexos;4611101003;85-89;29
Ambos Sexos;4611101003;90-94;8
Ambos Sexos;4611101003;95-99;1
Ambos Sexos;4611101003;100 y más;0
Ambos Sexos;4611101004;Total;1.698
Ambos Sexos;4611101004;0-4;54
Ambos Sexos;4611101004;5-9;72
Ambos Sexos;4611101004;10-14;108
Ambos Sexos;4611101004;15-19;89
Ambos Sexos;4611101004;20-24;85
Ambos Sexos;4611101004;25-29;94
Ambos Sexos;4611101004;30-34;100
Ambos Sexos;4611101004;35-39;113
Ambos Sexos;4611101004;40-44;141
Ambos Sexos;4611101004;45-49;146
Ambos Sexos;4611101004;50-54;157
Ambos Sexos;4611101004;55-59;87
Ambos Sexos;4611101004;60-64;121
Ambos Sexos;4611101004;65-69;103
Ambos Sexos;4611101004;70-74;99
Ambos Sexos;4611101004;75-79;71
Ambos Sexos;4611101004;80-84;33
Ambos Sexos;4611101004;85-89;18
Ambos Sexos;4611101004;90-94;6
Ambos Sexos;4611101004;95-99;1
Ambos Sexos;4611101004;100 y más;0
Ambos Sexos;4611101005;Total;2.284
Ambos Sexos;4611101005;0-4;104
Ambos Sexos;4611101005;5-9;147
Ambos Sexos;4611101005;10-14;152
Ambos Sexos;4611101005;15-19;117
Ambos Sexos;4611101005;20-24;92
Ambos Sexos;4611101005;25-29;89
Ambos Sexos;4611101005;30-34;120
Ambos Sexos;4611101005;35-39;152
Ambos Sexos;4611101005;40-44;241
Ambos Sexos;4611101005;45-49;222
Ambos Sexos;4611101005;50-54;208
Ambos Sexos;4611101005;55-59;164
Ambos Sexos;4611101005;60-64;123
Ambos Sexos;4611101005;65-69;105
Ambos Sexos;4611101005;70-74;73
Ambos Sexos;4611101005;75-79;70
Ambos Sexos;4611101005;80-84;43
Ambos Sexos;4611101005;85-89;37
Ambos Sexos;4611101005;90-94;18
Ambos Sexos;4611101005;95-99;4
Ambos Sexos;4611101005;100 y más;3
Ambos Sexos;4611101006;Total;1.015
Ambos Sexos;4611101006;0-4;37
Ambos Sexos;4611101006;5-9;46
Ambos Sexos;4611101006;10-14;47
Ambos Sexos;4611101006;15-19;50
Ambos Sexos;4611101006;20-24;53
Ambos Sexos;4611101006;25-29;52
Ambos Sexos;4611101006;30-34;52
Ambos Sexos;4611101006;35-39;58
Ambos Sexos;4611101006;40-44;83
Ambos Sexos;4611101006;45-49;75
Ambos Sexos;4611101006;50-54;73
Ambos Sexos;4611101006;55-59;85
Ambos Sexos;4611101006;60-64;68
Ambos Sexos;4611101006;65-69;70
Ambos Sexos;4611101006;70-74;50
Ambos Sexos;4611101006;75-79;44
Ambos Sexos;4611101006;80-84;39
Ambos Sexos;4611101006;85-89;27
Ambos Sexos;4611101006;90-94;4
Ambos Sexos;4611101006;95-99;2
Ambos Sexos;4611101006;100 y más;0
Ambos Sexos;4611101007;Total;2.424
Ambos Sexos;4611101007;0-4;66
Ambos Sexos;4611101007;5-9;99
Ambos Sexos;4611101007;10-14;179
Ambos Sexos;4611101007;15-19;167
Ambos Sexos;4611101007;20-24;126
Ambos Sexos;4611101007;25-29;105
Ambos Sexos;4611101007;30-34;127
Ambos Sexos;4611101007;35-39;158
Ambos Sexos;4611101007;40-44;220
Ambos Sexos;4611101007;45-49;289
Ambos Sexos;4611101007;50-54;276
Ambos Sexos;4611101007;55-59;190
Ambos Sexos;4611101007;60-64;163
Ambos Sexos;4611101007;65-69;73
Ambos Sexos;4611101007;70-74;73
Ambos Sexos;4611101007;75-79;33
Ambos Sexos;4611101007;80-84;31
Ambos Sexos;4611101007;85-89;24
Ambos Sexos;4611101007;90-94;18
Ambos Sexos;4611101007;95-99;7
Ambos Sexos;4611101007;100 y más;0
Ambos Sexos;4611101008;Total;2.904
Ambos Sexos;4611101008;0-4;118
Ambos Sexos;4611101008;5-9;147
Ambos Sexos;4611101008;10-14;207
Ambos Sexos;4611101008;15-19;181
Ambos Sexos;4611101008;20-24;139
Ambos Sexos;4611101008;25-29;105
Ambos Sexos;4611101008;30-34;141
Ambos Sexos;4611101008;35-39;206
Ambos Sexos;4611101008;40-44;274
Ambos Sexos;4611101008;45-49;349
Ambos Sexos;4611101008;50-54;324
Ambos Sexos;4611101008;55-59;228
Ambos Sexos;4611101008;60-64;170
Ambos Sexos;4611101008;65-69;132
Ambos Sexos;4611101008;70-74;84
Ambos Sexos;4611101008;75-79;56
Ambos Sexos;4611101008;80-84;23
Ambos Sexos;4611101008;85-89;16
Ambos Sexos;4611101008;90-94;4
Ambos Sexos;4611101008;95-99;0
Ambos Sexos;4611101008;100 y más;0
Ambos Sexos;4611101009;Total;1.237
Ambos Sexos;4611101009;0-4;47
Ambos Sexos;4611101009;5-9;59
Ambos Sexos;4611101009;10-14;100
Ambos Sexos;4611101009;15-19;83
Ambos Sexos;4611101009;20-24;63
Ambos Sexos;4611101009;25-29;47
Ambos Sexos;4611101009;30-34;63
Ambos Sexos;4611101009;35-39;73
Ambos Sexos;4611101009;40-44;112
Ambos Sexos;4611101009;45-49;134
Ambos Sexos;4611101009;50-54;116
Ambos Sexos;4611101009;55-59;107
Ambos Sexos;4611101009;60-64;98
Ambos Sexos;4611101009;65-69;61
Ambos Sexos;4611101009;70-74;35
Ambos Sexos;4611101009;75-79;17
Ambos Sexos;4611101009;80-84;11
Ambos Sexos;4611101009;85-89;6
Ambos Sexos;4611101009;90-94;3
Ambos Sexos;4611101009;95-99;1
Ambos Sexos;4611101009;100 y más;1
Ambos Sexos;4611201001;Total;692
Ambos Sexos;4611201001;0-4;20
Ambos Sexos;4611201001;5-9;23
Ambos Sexos;4611201001;10-14;15
Ambos Sexos;4611201001;15-19;21
Ambos Sexos;4611201001;20-24;30
Ambos Sexos;4611201001;25-29;37
Ambos Sexos;4611201001;30-34;40
Ambos Sexos;4611201001;35-39;49
Ambos Sexos;4611201001;40-44;58
Ambos Sexos;4611201001;45-49;73
Ambos Sexos;4611201001;50-54;41
Ambos Sexos;4611201001;55-59;49
Ambos Sexos;4611201001;60-64;43
Ambos Sexos;4611201001;65-69;37
Ambos Sexos;4611201001;70-74;49
Ambos Sexos;4611201001;75-79;42
Ambos Sexos;4611201001;80-84;27
Ambos Sexos;4611201001;85-89;25
Ambos Sexos;4611201001;90-94;6
Ambos Sexos;4611201001;95-99;7
Ambos Sexos;4611201001;100 y más;0
Ambos Sexos;4611301001;Total;1.416
Ambos Sexos;4611301001;0-4;41
Ambos Sexos;4611301001;5-9;63
Ambos Sexos;4611301001;10-14;72
Ambos Sexos;4611301001;15-19;53
Ambos Sexos;4611301001;20-24;71
Ambos Sexos;4611301001;25-29;71
Ambos Sexos;4611301001;30-34;76
Ambos Sexos;4611301001;35-39;96
Ambos Sexos;4611301001;40-44;112
Ambos Sexos;4611301001;45-49;112
Ambos Sexos;4611301001;50-54;127
Ambos Sexos;4611301001;55-59;121
Ambos Sexos;4611301001;60-64;113
Ambos Sexos;4611301001;65-69;86
Ambos Sexos;4611301001;70-74;76
Ambos Sexos;4611301001;75-79;42
Ambos Sexos;4611301001;80-84;41
Ambos Sexos;4611301001;85-89;20
Ambos Sexos;4611301001;90-94;15
Ambos Sexos;4611301001;95-99;7
Ambos Sexos;4611301001;100 y más;1
Ambos Sexos;4611301002;Total;1.858
Ambos Sexos;4611301002;0-4;50
Ambos Sexos;4611301002;5-9;75
Ambos Sexos;4611301002;10-14;110
Ambos Sexos;4611301002;15-19;113
Ambos Sexos;4611301002;20-24;91
Ambos Sexos;4611301002;25-29;80
Ambos Sexos;4611301002;30-34;96
Ambos Sexos;4611301002;35-39;111
Ambos Sexos;4611301002;40-44;118
Ambos Sexos;4611301002;45-49;168
Ambos Sexos;4611301002;50-54;158
Ambos Sexos;4611301002;55-59;169
Ambos Sexos;4611301002;60-64;122
Ambos Sexos;4611301002;65-69;104
Ambos Sexos;4611301002;70-74;82
Ambos Sexos;4611301002;75-79;68
Ambos Sexos;4611301002;80-84;53
Ambos Sexos;4611301002;85-89;43
Ambos Sexos;4611301002;90-94;32
Ambos Sexos;4611301002;95-99;15
Ambos Sexos;4611301002;100 y más;0
Ambos Sexos;4611401001;Total;656
Ambos Sexos;4611401001;0-4;22
Ambos Sexos;4611401001;5-9;22
Ambos Sexos;4611401001;10-14;31
Ambos Sexos;4611401001;15-19;40
Ambos Sexos;4611401001;20-24;28
Ambos Sexos;4611401001;25-29;27
Ambos Sexos;4611401001;30-34;47
Ambos Sexos;4611401001;35-39;47
Ambos Sexos;4611401001;40-44;46
Ambos Sexos;4611401001;45-49;54
Ambos Sexos;4611401001;50-54;44
Ambos Sexos;4611401001;55-59;52
Ambos Sexos;4611401001;60-64;55
Ambos Sexos;4611401001;65-69;34
Ambos Sexos;4611401001;70-74;33
Ambos Sexos;4611401001;75-79;28
Ambos Sexos;4611401001;80-84;23
Ambos Sexos;4611401001;85-89;17
Ambos Sexos;4611401001;90-94;6
Ambos Sexos;4611401001;95-99;0
Ambos Sexos;4611401001;100 y más;0
Ambos Sexos;4611501001;Total;325
Ambos Sexos;4611501001;0-4;1
Ambos Sexos;4611501001;5-9;15
Ambos Sexos;4611501001;10-14;12
Ambos Sexos;4611501001;15-19;10
Ambos Sexos;4611501001;20-24;7
Ambos Sexos;4611501001;25-29;12
Ambos Sexos;4611501001;30-34;20
Ambos Sexos;4611501001;35-39;22
Ambos Sexos;4611501001;40-44;21
Ambos Sexos;4611501001;45-49;21
Ambos Sexos;4611501001;50-54;25
Ambos Sexos;4611501001;55-59;31
Ambos Sexos;4611501001;60-64;43
Ambos Sexos;4611501001;65-69;19
Ambos Sexos;4611501001;70-74;11
Ambos Sexos;4611501001;75-79;19
Ambos Sexos;4611501001;80-84;15
Ambos Sexos;4611501001;85-89;19
Ambos Sexos;4611501001;90-94;1
Ambos Sexos;4611501001;95-99;1
Ambos Sexos;4611501001;100 y más;0
Ambos Sexos;4611601001;Total;1.769
Ambos Sexos;4611601001;0-4;64
Ambos Sexos;4611601001;5-9;76
Ambos Sexos;4611601001;10-14;94
Ambos Sexos;4611601001;15-19;117
Ambos Sexos;4611601001;20-24;108
Ambos Sexos;4611601001;25-29;88
Ambos Sexos;4611601001;30-34;82
Ambos Sexos;4611601001;35-39;94
Ambos Sexos;4611601001;40-44;129
Ambos Sexos;4611601001;45-49;165
Ambos Sexos;4611601001;50-54;149
Ambos Sexos;4611601001;55-59;120
Ambos Sexos;4611601001;60-64;97
Ambos Sexos;4611601001;65-69;82
Ambos Sexos;4611601001;70-74;81
Ambos Sexos;4611601001;75-79;105
Ambos Sexos;4611601001;80-84;64
Ambos Sexos;4611601001;85-89;38
Ambos Sexos;4611601001;90-94;12
Ambos Sexos;4611601001;95-99;4
Ambos Sexos;4611601001;100 y más;0
Ambos Sexos;4611601002;Total;2.009
Ambos Sexos;4611601002;0-4;77
Ambos Sexos;4611601002;5-9;82
Ambos Sexos;4611601002;10-14;103
Ambos Sexos;4611601002;15-19;109
Ambos Sexos;4611601002;20-24;85
Ambos Sexos;4611601002;25-29;118
Ambos Sexos;4611601002;30-34;108
Ambos Sexos;4611601002;35-39;126
Ambos Sexos;4611601002;40-44;147
Ambos Sexos;4611601002;45-49;177
Ambos Sexos;4611601002;50-54;171
Ambos Sexos;4611601002;55-59;176
Ambos Sexos;4611601002;60-64;124
Ambos Sexos;4611601002;65-69;97
Ambos Sexos;4611601002;70-74;87
Ambos Sexos;4611601002;75-79;80
Ambos Sexos;4611601002;80-84;65
Ambos Sexos;4611601002;85-89;48
Ambos Sexos;4611601002;90-94;26
Ambos Sexos;4611601002;95-99;3
Ambos Sexos;4611601002;100 y más;0
Ambos Sexos;4611601003;Total;2.596
Ambos Sexos;4611601003;0-4;82
Ambos Sexos;4611601003;5-9;127
Ambos Sexos;4611601003;10-14;144
Ambos Sexos;4611601003;15-19;165
Ambos Sexos;4611601003;20-24;161
Ambos Sexos;4611601003;25-29;126
Ambos Sexos;4611601003;30-34;106
Ambos Sexos;4611601003;35-39;119
Ambos Sexos;4611601003;40-44;178
Ambos Sexos;4611601003;45-49;220
Ambos Sexos;4611601003;50-54;199
Ambos Sexos;4611601003;55-59;207
Ambos Sexos;4611601003;60-64;221
Ambos Sexos;4611601003;65-69;188
Ambos Sexos;4611601003;70-74;128
Ambos Sexos;4611601003;75-79;78
Ambos Sexos;4611601003;80-84;64
Ambos Sexos;4611601003;85-89;40
Ambos Sexos;4611601003;90-94;37
Ambos Sexos;4611601003;95-99;4
Ambos Sexos;4611601003;100 y más;2
Ambos Sexos;4611601004;Total;2.525
Ambos Sexos;4611601004;0-4;85
Ambos Sexos;4611601004;5-9;143
Ambos Sexos;4611601004;10-14;140
Ambos Sexos;4611601004;15-19;144
Ambos Sexos;4611601004;20-24;123
Ambos Sexos;4611601004;25-29;137
Ambos Sexos;4611601004;30-34;130
Ambos Sexos;4611601004;35-39;130
Ambos Sexos;4611601004;40-44;204
Ambos Sexos;4611601004;45-49;227
Ambos Sexos;4611601004;50-54;212
Ambos Sexos;4611601004;55-59;205
Ambos Sexos;4611601004;60-64;181
Ambos Sexos;4611601004;65-69;172
Ambos Sexos;4611601004;70-74;115
Ambos Sexos;4611601004;75-79;61
Ambos Sexos;4611601004;80-84;44
Ambos Sexos;4611601004;85-89;40
Ambos Sexos;4611601004;90-94;18
Ambos Sexos;4611601004;95-99;12
Ambos Sexos;4611601004;100 y más;2
Ambos Sexos;4611601005;Total;2.350
Ambos Sexos;4611601005;0-4;62
Ambos Sexos;4611601005;5-9;116
Ambos Sexos;4611601005;10-14;144
Ambos Sexos;4611601005;15-19;144
Ambos Sexos;4611601005;20-24;152
Ambos Sexos;4611601005;25-29;116
Ambos Sexos;4611601005;30-34;104
Ambos Sexos;4611601005;35-39;86
Ambos Sexos;4611601005;40-44;145
Ambos Sexos;4611601005;45-49;180
Ambos Sexos;4611601005;50-54;150
Ambos Sexos;4611601005;55-59;215
Ambos Sexos;4611601005;60-64;216
Ambos Sexos;4611601005;65-69;160
Ambos Sexos;4611601005;70-74;128
Ambos Sexos;4611601005;75-79;62
Ambos Sexos;4611601005;80-84;57
Ambos Sexos;4611601005;85-89;59
Ambos Sexos;4611601005;90-94;40
Ambos Sexos;4611601005;95-99;11
Ambos Sexos;4611601005;100 y más;3
Ambos Sexos;4611601006;Total;1.130
Ambos Sexos;4611601006;0-4;34
Ambos Sexos;4611601006;5-9;58
Ambos Sexos;4611601006;10-14;51
Ambos Sexos;4611601006;15-19;72
Ambos Sexos;4611601006;20-24;67
Ambos Sexos;4611601006;25-29;51
Ambos Sexos;4611601006;30-34;56
Ambos Sexos;4611601006;35-39;55
Ambos Sexos;4611601006;40-44;94
Ambos Sexos;4611601006;45-49;89
Ambos Sexos;4611601006;50-54;86
Ambos Sexos;4611601006;55-59;97
Ambos Sexos;4611601006;60-64;89
Ambos Sexos;4611601006;65-69;91
Ambos Sexos;4611601006;70-74;58
Ambos Sexos;4611601006;75-79;38
Ambos Sexos;4611601006;80-84;24
Ambos Sexos;4611601006;85-89;9
Ambos Sexos;4611601006;90-94;6
Ambos Sexos;4611601006;95-99;5
Ambos Sexos;4611601006;100 y más;0
Ambos Sexos;4611601007;Total;2.710
Ambos Sexos;4611601007;0-4;105
Ambos Sexos;4611601007;5-9;157
Ambos Sexos;4611601007;10-14;150
Ambos Sexos;4611601007;15-19;174
Ambos Sexos;4611601007;20-24;158
Ambos Sexos;4611601007;25-29;135
Ambos Sexos;4611601007;30-34;133
Ambos Sexos;4611601007;35-39;151
Ambos Sexos;4611601007;40-44;208
Ambos Sexos;4611601007;45-49;209
Ambos Sexos;4611601007;50-54;212
Ambos Sexos;4611601007;55-59;207
Ambos Sexos;4611601007;60-64;200
Ambos Sexos;4611601007;65-69;184
Ambos Sexos;4611601007;70-74;139
Ambos Sexos;4611601007;75-79;81
Ambos Sexos;4611601007;80-84;45
Ambos Sexos;4611601007;85-89;36
Ambos Sexos;4611601007;90-94;20
Ambos Sexos;4611601007;95-99;5
Ambos Sexos;4611601007;100 y más;1
Ambos Sexos;4611601008;Total;990
Ambos Sexos;4611601008;0-4;43
Ambos Sexos;4611601008;5-9;45
Ambos Sexos;4611601008;10-14;64
Ambos Sexos;4611601008;15-19;48
Ambos Sexos;4611601008;20-24;42
Ambos Sexos;4611601008;25-29;54
Ambos Sexos;4611601008;30-34;49
Ambos Sexos;4611601008;35-39;72
Ambos Sexos;4611601008;40-44;89
Ambos Sexos;4611601008;45-49;86
Ambos Sexos;4611601008;50-54;89
Ambos Sexos;4611601008;55-59;78
Ambos Sexos;4611601008;60-64;50
Ambos Sexos;4611601008;65-69;38
Ambos Sexos;4611601008;70-74;54
Ambos Sexos;4611601008;75-79;40
Ambos Sexos;4611601008;80-84;29
Ambos Sexos;4611601008;85-89;15
Ambos Sexos;4611601008;90-94;1
Ambos Sexos;4611601008;95-99;4
Ambos Sexos;4611601008;100 y más;0
Ambos Sexos;4611601009;Total;1.707
Ambos Sexos;4611601009;0-4;61
Ambos Sexos;4611601009;5-9;98
Ambos Sexos;4611601009;10-14;101
Ambos Sexos;4611601009;15-19;91
Ambos Sexos;4611601009;20-24;80
Ambos Sexos;4611601009;25-29;82
Ambos Sexos;4611601009;30-34;76
Ambos Sexos;4611601009;35-39;91
Ambos Sexos;4611601009;40-44;144
Ambos Sexos;4611601009;45-49;148
Ambos Sexos;4611601009;50-54;122
Ambos Sexos;4611601009;55-59;127
Ambos Sexos;4611601009;60-64;141
Ambos Sexos;4611601009;65-69;106
Ambos Sexos;4611601009;70-74;102
Ambos Sexos;4611601009;75-79;64
Ambos Sexos;4611601009;80-84;37
Ambos Sexos;4611601009;85-89;25
Ambos Sexos;4611601009;90-94;8
Ambos Sexos;4611601009;95-99;2
Ambos Sexos;4611601009;100 y más;1
Ambos Sexos;4611601010;Total;758
Ambos Sexos;4611601010;0-4;33
Ambos Sexos;4611601010;5-9;23
Ambos Sexos;4611601010;10-14;47
Ambos Sexos;4611601010;15-19;56
Ambos Sexos;4611601010;20-24;39
Ambos Sexos;4611601010;25-29;48
Ambos Sexos;4611601010;30-34;34
Ambos Sexos;4611601010;35-39;37
Ambos Sexos;4611601010;40-44;62
Ambos Sexos;4611601010;45-49;66
Ambos Sexos;4611601010;50-54;67
Ambos Sexos;4611601010;55-59;61
Ambos Sexos;4611601010;60-64;52
Ambos Sexos;4611601010;65-69;38
Ambos Sexos;4611601010;70-74;34
Ambos Sexos;4611601010;75-79;29
Ambos Sexos;4611601010;80-84;13
Ambos Sexos;4611601010;85-89;8
Ambos Sexos;4611601010;90-94;11
Ambos Sexos;4611601010;95-99;0
Ambos Sexos;4611601010;100 y más;0
Ambos Sexos;4611701001;Total;705
Ambos Sexos;4611701001;0-4;19
Ambos Sexos;4611701001;5-9;47
Ambos Sexos;4611701001;10-14;65
Ambos Sexos;4611701001;15-19;34
Ambos Sexos;4611701001;20-24;29
Ambos Sexos;4611701001;25-29;32
Ambos Sexos;4611701001;30-34;32
Ambos Sexos;4611701001;35-39;52
Ambos Sexos;4611701001;40-44;105
Ambos Sexos;4611701001;45-49;105
Ambos Sexos;4611701001;50-54;54
Ambos Sexos;4611701001;55-59;25
Ambos Sexos;4611701001;60-64;23
Ambos Sexos;4611701001;65-69;13
Ambos Sexos;4611701001;70-74;27
Ambos Sexos;4611701001;75-79;24
Ambos Sexos;4611701001;80-84;12
Ambos Sexos;4611701001;85-89;5
Ambos Sexos;4611701001;90-94;0
Ambos Sexos;4611701001;95-99;2
Ambos Sexos;4611701001;100 y más;0
Ambos Sexos;4611801001;Total;1.843
Ambos Sexos;4611801001;0-4;66
Ambos Sexos;4611801001;5-9;80
Ambos Sexos;4611801001;10-14;90
Ambos Sexos;4611801001;15-19;85
Ambos Sexos;4611801001;20-24;77
Ambos Sexos;4611801001;25-29;101
Ambos Sexos;4611801001;30-34;105
Ambos Sexos;4611801001;35-39;124
Ambos Sexos;4611801001;40-44;137
Ambos Sexos;4611801001;45-49;170
Ambos Sexos;4611801001;50-54;142
Ambos Sexos;4611801001;55-59;158
Ambos Sexos;4611801001;60-64;137
Ambos Sexos;4611801001;65-69;91
Ambos Sexos;4611801001;70-74;84
Ambos Sexos;4611801001;75-79;75
Ambos Sexos;4611801001;80-84;44
Ambos Sexos;4611801001;85-89;45
Ambos Sexos;4611801001;90-94;23
Ambos Sexos;4611801001;95-99;6
Ambos Sexos;4611801001;100 y más;3
Ambos Sexos;4611801002;Total;1.498
Ambos Sexos;4611801002;0-4;34
Ambos Sexos;4611801002;5-9;43
Ambos Sexos;4611801002;10-14;65
Ambos Sexos;4611801002;15-19;77
Ambos Sexos;4611801002;20-24;59
Ambos Sexos;4611801002;25-29;67
Ambos Sexos;4611801002;30-34;82
Ambos Sexos;4611801002;35-39;78
Ambos Sexos;4611801002;40-44;98
Ambos Sexos;4611801002;45-49;137
Ambos Sexos;4611801002;50-54;119
Ambos Sexos;4611801002;55-59;125
Ambos Sexos;4611801002;60-64;136
Ambos Sexos;4611801002;65-69;73
Ambos Sexos;4611801002;70-74;75
Ambos Sexos;4611801002;75-79;82
Ambos Sexos;4611801002;80-84;71
Ambos Sexos;4611801002;85-89;55
Ambos Sexos;4611801002;90-94;19
Ambos Sexos;4611801002;95-99;3
Ambos Sexos;4611801002;100 y más;0
Ambos Sexos;4611801003;Total;1.429
Ambos Sexos;4611801003;0-4;34
Ambos Sexos;4611801003;5-9;55
Ambos Sexos;4611801003;10-14;56
Ambos Sexos;4611801003;15-19;80
Ambos Sexos;4611801003;20-24;81
Ambos Sexos;4611801003;25-29;84
Ambos Sexos;4611801003;30-34;70
Ambos Sexos;4611801003;35-39;77
Ambos Sexos;4611801003;40-44;96
Ambos Sexos;4611801003;45-49;113
Ambos Sexos;4611801003;50-54;119
Ambos Sexos;4611801003;55-59;126
Ambos Sexos;4611801003;60-64;113
Ambos Sexos;4611801003;65-69;79
Ambos Sexos;4611801003;70-74;70
Ambos Sexos;4611801003;75-79;61
